           0 	            0 	            1
           0 	 0.02040816327 	            1
           0 	 0.04081632653 	            1
           0 	 0.0612244898 	            1
           0 	 0.08163265306 	            1
           0 	 0.1020408163 	            1
           0 	 0.1224489796 	            1
           0 	 0.1428571429 	            1
           0 	 0.1632653061 	            1
           0 	 0.1836734694 	            1
           0 	 0.2040816327 	            1
           0 	 0.2244897959 	            1
           0 	 0.2448979592 	            1
           0 	 0.2653061224 	            1
           0 	 0.2857142857 	            1
           0 	  0.306122449 	            1
           0 	 0.3265306122 	            1
           0 	 0.3469387755 	            1
           0 	 0.3673469388 	            1
           0 	  0.387755102 	            1
           0 	 0.4081632653 	            1
           0 	 0.4285714286 	            1
           0 	 0.4489795918 	            1
           0 	 0.4693877551 	            1
           0 	 0.4897959184 	            1
           0 	 0.5102040816 	            1
           0 	 0.5306122449 	            1
           0 	 0.5510204082 	            1
           0 	 0.5714285714 	            1
           0 	 0.5918367347 	            1
           0 	  0.612244898 	            1
           0 	 0.6326530612 	            1
           0 	 0.6530612245 	            1
           0 	 0.6734693878 	            1
           0 	  0.693877551 	            1
           0 	 0.7142857143 	            1
           0 	 0.7346938776 	            1
           0 	 0.7551020408 	            1
           0 	 0.7755102041 	            1
           0 	 0.7959183673 	            1
           0 	 0.8163265306 	            1
           0 	 0.8367346939 	            1
           0 	 0.8571428571 	            1
           0 	 0.8775510204 	            1
           0 	 0.8979591837 	            1
           0 	 0.9183673469 	            1
           0 	 0.9387755102 	            1
           0 	 0.9591836735 	            1
           0 	 0.9795918367 	            1
           0 	            1 	            1
0.02040816327 	            0 	           -1
0.02040816327 	 0.02040816327 	 0.3031708285
0.02040816327 	 0.04081632653 	 0.5016950589
0.02040816327 	 0.0612244898 	 0.6259462722
0.02040816327 	 0.08163265306 	 0.7062931553
0.02040816327 	 0.1020408163 	 0.7610473119
0.02040816327 	 0.1224489796 	 0.8004022221
0.02040816327 	 0.1428571429 	 0.8300740037
0.02040816327 	 0.1632653061 	 0.8533769704
0.02040816327 	 0.1836734694 	 0.8723068401
0.02040816327 	 0.2040816327 	 0.8881057113
0.02040816327 	 0.2244897959 	 0.9015666456
0.02040816327 	 0.2448979592 	 0.9132060388
0.02040816327 	 0.2653061224 	 0.9233666326
0.02040816327 	 0.2857142857 	  0.932282572
0.02040816327 	  0.306122449 	 0.9401226076
0.02040816327 	 0.3265306122 	 0.9470193917
0.02040816327 	 0.3469387755 	 0.9530886995
0.02040816327 	 0.3673469388 	  0.958441238
0.02040816327 	  0.387755102 	 0.9631898235
0.02040816327 	 0.4081632653 	 0.9674546936
0.02040816327 	 0.4285714286 	 0.9713684122
0.02040816327 	 0.4489795918 	 0.9750779364
0.02040816327 	 0.4693877551 	 0.9787337105
0.02040816327 	 0.4897959184 	 0.9824460529
0.02040816327 	 0.5102040816 	 0.9862106672
0.02040816327 	 0.5306122449 	 0.9899512995
0.02040816327 	 0.5510204082 	 0.9934895415
0.02040816327 	 0.5714285714 	  0.993949578
0.02040816327 	 0.5918367347 	 0.9887135611
0.02040816327 	  0.612244898 	 0.9804060743
0.02040816327 	 0.6326530612 	 0.9764338608
0.02040816327 	 0.6530612245 	 0.9734068568
0.02040816327 	 0.6734693878 	 0.9700130582
0.02040816327 	  0.693877551 	 0.9656494809
0.02040816327 	 0.7142857143 	 0.9598996598
0.02040816327 	 0.7346938776 	 0.9523433385
0.02040816327 	 0.7551020408 	 0.9424992449
0.02040816327 	 0.7755102041 	 0.9298355228
0.02040816327 	 0.7959183673 	 0.9138263107
0.02040816327 	 0.8163265306 	 0.8940280271
0.02040816327 	 0.8367346939 	 0.8700961312
0.02040816327 	 0.8571428571 	 0.8415599792
0.02040816327 	 0.8775510204 	 0.8072051988
0.02040816327 	 0.8979591837 	 0.7642256956
0.02040816327 	 0.9183673469 	 0.7070745954
0.02040816327 	 0.9387755102 	 0.6254697422
0.02040816327 	 0.9591836735 	 0.5008663529
0.02040816327 	 0.9795918367 	 0.3026032437
0.02040816327 	            1 	           -1
0.04081632653 	            0 	           -1
0.04081632653 	 0.02040816327 	 -0.2890117447
0.04081632653 	 0.04081632653 	 0.07766313498
0.04081632653 	 0.0612244898 	 0.2957968746
0.04081632653 	 0.08163265306 	 0.4381790369
0.04081632653 	 0.1020408163 	 0.5374938704
0.04081632653 	 0.1224489796 	 0.6104875728
0.04081632653 	 0.1428571429 	 0.6665168222
0.04081632653 	 0.1632653061 	 0.7111270379
0.04081632653 	 0.1836734694 	 0.7477446786
0.04081632653 	 0.2040816327 	 0.7785493597
0.04081632653 	 0.2244897959 	 0.8049548321
0.04081632653 	 0.2448979592 	 0.8278908771
0.04081632653 	 0.2653061224 	 0.8479779197
0.04081632653 	 0.2857142857 	 0.8656410478
0.04081632653 	  0.306122449 	 0.8811884668
0.04081632653 	 0.3265306122 	 0.8948662598
0.04081632653 	 0.3469387755 	 0.9068941683
0.04081632653 	 0.3673469388 	 0.9174864291
0.04081632653 	  0.387755102 	 0.9268633625
0.04081632653 	 0.4081632653 	 0.9352605385
0.04081632653 	 0.4285714286 	 0.9429410188
0.04081632653 	 0.4489795918 	 0.9502096227
0.04081632653 	 0.4693877551 	 0.9574108528
0.04081632653 	 0.4897959184 	 0.9648398339
0.04081632653 	 0.5102040816 	 0.9724453164
0.04081632653 	 0.5306122449 	 0.9801049893
0.04081632653 	 0.5510204082 	 0.9866877189
0.04081632653 	 0.5714285714 	 0.9932450953
0.04081632653 	 0.5918367347 	 0.9724070405
0.04081632653 	  0.612244898 	 0.9564768752
0.04081632653 	 0.6326530612 	 0.9519225121
0.04081632653 	 0.6530612245 	 0.9471805081
0.04081632653 	 0.6734693878 	 0.9409958952
0.04081632653 	  0.693877551 	 0.9326852058
0.04081632653 	 0.7142857143 	 0.9216058197
0.04081632653 	 0.7346938776 	 0.9069744494
0.04081632653 	 0.7551020408 	 0.8878181182
0.04081632653 	 0.7755102041 	 0.8630165356
0.04081632653 	 0.7959183673 	  0.831441693
0.04081632653 	 0.8163265306 	 0.7921896666
0.04081632653 	 0.8367346939 	 0.7447965185
0.04081632653 	 0.8571428571 	 0.6889385868
0.04081632653 	 0.8775510204 	 0.6230351204
0.04081632653 	 0.8979591837 	 0.5426229881
0.04081632653 	 0.9183673469 	 0.4386029437
0.04081632653 	 0.9387755102 	 0.2939380207
0.04081632653 	 0.9591836735 	 0.07539242559
0.04081632653 	 0.9795918367 	 -0.290453378
0.04081632653 	            1 	           -1
0.0612244898 	            0 	           -1
0.0612244898 	 0.02040816327 	 -0.5368809425
0.0612244898 	 0.04081632653 	 -0.1978276489
0.0612244898 	 0.0612244898 	 0.04139905424
0.0612244898 	 0.08163265306 	 0.2131322474
0.0612244898 	 0.1020408163 	 0.3402615599
0.0612244898 	 0.1224489796 	 0.4375373766
0.0612244898 	 0.1428571429 	 0.5143786743
0.0612244898 	 0.1632653061 	 0.5768696804
0.0612244898 	 0.1836734694 	 0.6289954768
0.0612244898 	 0.2040816327 	 0.6733922167
0.0612244898 	 0.2244897959 	 0.7118124462
0.0612244898 	 0.2448979592 	 0.7454247176
0.0612244898 	 0.2653061224 	 0.7750131214
0.0612244898 	 0.2857142857 	 0.8011152327
0.0612244898 	  0.306122449 	 0.8241239521
0.0612244898 	 0.3265306122 	 0.8443630123
0.0612244898 	 0.3469387755 	 0.8621352846
0.0612244898 	 0.3673469388 	 0.8777469477
0.0612244898 	  0.387755102 	 0.8915166588
